Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
(),"{3: 1, 4: 2, 5: 3}",{},"0,8332759993629558"
(),"{3: 1, 4: 2, 5: 3}",{3: 0},"0,7851546666080349"
(),"{3: 1, 4: 2, 5: 3}",{4: 1},"0,774274375155648"
(),"{3: 1, 4: 2, 5: 3}",{5: 2},"0,6438644688644688"
(),"{3: 1, 4: 2, 5: 3}",{6: 3},"0,7732491401664333"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,743201648475482"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,6189524659995191"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8130918770670325"
(),"{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,7281994491296817"
(),"{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8587425426161982"
(),"{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8107064177652413"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7191828220132234"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8064128418165685"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8165038894852559"
(),"{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8180693829435249"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7030645230169078"
(),"{3: 1, 4: 2, 6: 4}",{},"0,7779324794198936"
(),"{3: 1, 4: 2, 6: 4}",{3: 0},"0,7246677299308878"
(),"{3: 1, 4: 2, 6: 4}",{4: 1},"0,8449008134722421"
(),"{3: 1, 4: 2, 6: 4}",{5: 2},"0,6067091771773644"
(),"{3: 1, 4: 2, 6: 4}",{6: 3},"0,7929489057308606"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,7134949526369253"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,7842015127729415"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,7625431711145998"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,6742352379452626"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8065195456172899"
(),"{3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,7825969352285141"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7849721706864564"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7483064996333461"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7781161778906139"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,6695861678004535"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7923641521385881"
(),"{3: 1, 5: 3, 6: 4}",{},"0,8216604448183397"
(),"{3: 1, 5: 3, 6: 4}",{3: 0},"0,8095619483491338"
(),"{3: 1, 5: 3, 6: 4}",{4: 1},"0,7819272536600846"
(),"{3: 1, 5: 3, 6: 4}",{5: 2},"0,7114382511898041"
(),"{3: 1, 5: 3, 6: 4}",{6: 3},"0,7620557266834381"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,766377627775804"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8429065671170936"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,81831285809254"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,798424779355012"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7724622745675377"
(),"{3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8105816489275136"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7135905313324667"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7473500071965545"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8499486862892727"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7830106401534972"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8407421150278294"
(),"{4: 2, 5: 3, 6: 4}",{},"0,7964127351345397"
(),"{4: 2, 5: 3, 6: 4}",{3: 0},"0,7881050971113083"
(),"{4: 2, 5: 3, 6: 4}",{4: 1},"0,7928769476137897"
(),"{4: 2, 5: 3, 6: 4}",{5: 2},"0,6251312871980395"
(),"{4: 2, 5: 3, 6: 4}",{6: 3},"0,7429890565747449"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7772108843537415"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,7937039568618516"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8293753865182437"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7232256338922022"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7553909404052"
(),"{4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,810637914125644"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8012487929781162"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,747773654916512"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8309449890489445"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7492541072373006"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8031808566564812"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{},"0,8188002862065673"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{3: 0},"0,7862720115917048"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{4: 1},"0,7466004583651643"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{5: 2},"0,7983993597438975"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{6: 3},"0,7249584286271376"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8404761904761905"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,7299072403298978"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8089878375592663"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,6870667965852737"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8748231911571505"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,7501189308579732"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7511959218726136"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8139358771196078"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,7315432162630805"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7978903963370004"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8062642351840958"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{},"0,8208026293521361"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{3: 0},"0,8664155694740245"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{4: 1},"0,8146657817138366"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{5: 2},"0,8652519538513594"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{6: 3},"0,8025716057173858"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,7959891892741258"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8304610700105067"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8455204216073781"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8298462151659083"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8303607503607504"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8242448128442185"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7809333111234925"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7497722343145931"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8182169797076629"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8013773611517971"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7280491550372671"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{},"0,823662466164001"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{3: 0},"0,7791823432098032"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{4: 1},"0,8033704390847248"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{5: 2},"0,7590507758837346"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{6: 3},"0,7843285200264606"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8625427582850209"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,874855683455089"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8207196312459472"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7553174461273872"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7575502796399867"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7655387553131915"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8551481187440652"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8574371981363792"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8138099995242853"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8282133429868621"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7989123712726197"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{},"0,7353978816773735"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{3: 0},"0,7984974090237248"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{4: 1},"0,7621961271003231"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{5: 2},"0,7721832814673614"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{6: 3},"0,7647451963241437"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7826904924649286"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8083466241360978"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8210926782355353"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,6825752263164605"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8414389985818558"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8245097334832543"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8035003259063408"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8132110135408485"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8014434441371349"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8294752866181437"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7940139295894709"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,7037225416482382"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,7541809068124856"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,7958632845850891"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,7574445005795122"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8618111484244207"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8575757575757575"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,7589981447124304"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7658459442839749"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7657909628497864"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8388229670942084"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7995448995448994"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7799413836680918"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8065879543306684"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8167957773220931"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7711617427406902"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8163701377987093"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8667568274779304"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8194711523053158"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8138979759117059"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8161045375849628"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8024738525496052"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8016659614403975"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8122882964988227"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8114065383238316"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8112540860500044"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8536546995193611"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7800062927882477"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8080209517720693"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7902189455949059"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8179210197564021"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7774545058297919"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7234319125296569"
"(1,)",{},{},"0,7096818525389954"
"(1,)",{},{3: 0},"0,8062483990891967"
"(1,)",{},{4: 1},"0,8417271951106539"
"(1,)",{},{5: 2},"0,8455837761100921"
"(1,)",{},{6: 3},"0,7845546817975239"
"(1,)",{},"{3: 0, 4: 1}","0,7588989084005695"
"(1,)",{},"{3: 0, 5: 2}","0,7268626960260134"
"(1,)",{},"{3: 0, 6: 3}","0,8393001985483189"
"(1,)",{},"{4: 1, 5: 2}","0,7235259939753026"
"(1,)",{},"{4: 1, 6: 3}","0,8323412690686196"
"(1,)",{},"{5: 2, 6: 3}","0,7937728937728937"
"(1,)",{},"{3: 0, 4: 1, 5: 2}","0,8269160811177618"
"(1,)",{},"{3: 0, 4: 1, 6: 3}","0,8200461057603914"
"(1,)",{},"{3: 0, 5: 2, 6: 3}","0,8613643085692775"
"(1,)",{},"{4: 1, 5: 2, 6: 3}","0,7871623503202451"
"(1,)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,7927401826416606"
"(1,)",{2: 0},{},"0,6615991851285968"
"(1,)",{2: 0},{3: 0},"0,7023455058298264"
"(1,)",{2: 0},{4: 1},"0,7927025355596784"
"(1,)",{2: 0},{5: 2},"0,825148034922471"
"(1,)",{2: 0},{6: 3},"0,8031519645501408"
"(1,)",{2: 0},"{3: 0, 4: 1}","0,693854448780557"
"(1,)",{2: 0},"{3: 0, 5: 2}","0,7920713112831338"
"(1,)",{2: 0},"{3: 0, 6: 3}","0,7953152219906061"
"(1,)",{2: 0},"{4: 1, 5: 2}","0,7153609831029186"
"(1,)",{2: 0},"{4: 1, 6: 3}","0,76001332001332"
"(1,)",{2: 0},"{5: 2, 6: 3}","0,8378517016390771"
"(1,)",{2: 0},"{3: 0, 4: 1, 5: 2}","0,8090384515010017"
"(1,)",{2: 0},"{3: 0, 4: 1, 6: 3}","0,8161988771214645"
"(1,)",{2: 0},"{3: 0, 5: 2, 6: 3}","0,87064608160718"
"(1,)",{2: 0},"{4: 1, 5: 2, 6: 3}","0,8019854987702997"
"(1,)",{2: 0},"{3: 0, 4: 1, 5: 2, 6: 3}","0,832430546716261"
"(1,)",{3: 1},{},"0,7050607969718181"
"(1,)",{3: 1},{3: 0},"0,7482021379980565"
"(1,)",{3: 1},{4: 1},"0,7567683736445633"
"(1,)",{3: 1},{5: 2},"0,791615402141718"
"(1,)",{3: 1},{6: 3},"0,8327850203626602"
"(1,)",{3: 1},"{3: 0, 4: 1}","0,782036475321412"
"(1,)",{3: 1},"{3: 0, 5: 2}","0,7943250432837571"
"(1,)",{3: 1},"{3: 0, 6: 3}","0,824117987275882"
"(1,)",{3: 1},"{4: 1, 5: 2}","0,8157002417871982"
"(1,)",{3: 1},"{4: 1, 6: 3}","0,8142711616232374"
"(1,)",{3: 1},"{5: 2, 6: 3}","0,8261167404024546"
"(1,)",{3: 1},"{3: 0, 4: 1, 5: 2}","0,7373617258275713"
"(1,)",{3: 1},"{3: 0, 4: 1, 6: 3}","0,83829124092282"
"(1,)",{3: 1},"{3: 0, 5: 2, 6: 3}","0,8126827224571584"
"(1,)",{3: 1},"{4: 1, 5: 2, 6: 3}","0,8144372317958457"
"(1,)",{3: 1},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8520131170820461"
"(1,)",{4: 2},{},"0,8194668256913155"
"(1,)",{4: 2},{3: 0},"0,7822921940215173"
"(1,)",{4: 2},{4: 1},"0,7482053941219096"
"(1,)",{4: 2},{5: 2},"0,8189161391554968"
"(1,)",{4: 2},{6: 3},"0,8075686327005459"
"(1,)",{4: 2},"{3: 0, 4: 1}","0,8202408795779815"
"(1,)",{4: 2},"{3: 0, 5: 2}","0,823687342878445"
"(1,)",{4: 2},"{3: 0, 6: 3}","0,839140708915145"
"(1,)",{4: 2},"{4: 1, 5: 2}","0,7774896001672621"
"(1,)",{4: 2},"{4: 1, 6: 3}","0,7506921682085398"
"(1,)",{4: 2},"{5: 2, 6: 3}","0,7855225486190491"
"(1,)",{4: 2},"{3: 0, 4: 1, 5: 2}","0,8272095206929642"
"(1,)",{4: 2},"{3: 0, 4: 1, 6: 3}","0,8585209215871237"
"(1,)",{4: 2},"{3: 0, 5: 2, 6: 3}","0,8955316512706448"
"(1,)",{4: 2},"{4: 1, 5: 2, 6: 3}","0,8072188463165908"
"(1,)",{4: 2},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8501951897589627"
"(1,)",{5: 3},{},"0,721737605196252"
"(1,)",{5: 3},{3: 0},"0,797613789719053"
"(1,)",{5: 3},{4: 1},"0,8064491550728884"
"(1,)",{5: 3},{5: 2},"0,79942528867014"
"(1,)",{5: 3},{6: 3},"0,8174122174122174"
"(1,)",{5: 3},"{3: 0, 4: 1}","0,7999613985230198"
"(1,)",{5: 3},"{3: 0, 5: 2}","0,7471000707975497"
"(1,)",{5: 3},"{3: 0, 6: 3}","0,8198769175075796"
"(1,)",{5: 3},"{4: 1, 5: 2}","0,7477865388579675"
"(1,)",{5: 3},"{4: 1, 6: 3}","0,8201047573979905"
"(1,)",{5: 3},"{5: 2, 6: 3}","0,7761211219857836"
"(1,)",{5: 3},"{3: 0, 4: 1, 5: 2}","0,8676932823274288"
"(1,)",{5: 3},"{3: 0, 4: 1, 6: 3}","0,8398186274878005"
"(1,)",{5: 3},"{3: 0, 5: 2, 6: 3}","0,8214059522984009"
"(1,)",{5: 3},"{4: 1, 5: 2, 6: 3}","0,7913881966350094"
"(1,)",{5: 3},"{3: 0, 4: 1, 5: 2, 6: 3}","0,7917100443416232"
"(1,)",{6: 4},{},"0,6591077216501665"
"(1,)",{6: 4},{3: 0},"0,8354882611806251"
"(1,)",{6: 4},{4: 1},"0,8406304222093697"
"(1,)",{6: 4},{5: 2},"0,7744071041452426"
"(1,)",{6: 4},{6: 3},"0,7966366966366966"
"(1,)",{6: 4},"{3: 0, 4: 1}","0,8288064316635746"
"(1,)",{6: 4},"{3: 0, 5: 2}","0,8529363515741225"
"(1,)",{6: 4},"{3: 0, 6: 3}","0,8274725274725274"
"(1,)",{6: 4},"{4: 1, 5: 2}","0,8630464172064635"
"(1,)",{6: 4},"{4: 1, 6: 3}","0,8630073206732246"
"(1,)",{6: 4},"{5: 2, 6: 3}","0,8709969729518602"
"(1,)",{6: 4},"{3: 0, 4: 1, 5: 2}","0,8466485895057323"
"(1,)",{6: 4},"{3: 0, 4: 1, 6: 3}","0,7637741918472815"
"(1,)",{6: 4},"{3: 0, 5: 2, 6: 3}","0,8017570320975895"
"(1,)",{6: 4},"{4: 1, 5: 2, 6: 3}","0,841209348418548"
"(1,)",{6: 4},"{3: 0, 4: 1, 5: 2, 6: 3}","0,7620928629850529"
"(1,)","{2: 0, 3: 1}",{},"0,7913743987297436"
"(1,)","{2: 0, 3: 1}",{3: 0},"0,7739641311069884"
"(1,)","{2: 0, 3: 1}",{4: 1},"0,7812131218535159"
"(1,)","{2: 0, 3: 1}",{5: 2},"0,8255484011786532"
"(1,)","{2: 0, 3: 1}",{6: 3},"0,8454935565076773"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1}","0,767465366713487"
"(1,)","{2: 0, 3: 1}","{3: 0, 5: 2}","0,7887311446317657"
"(1,)","{2: 0, 3: 1}","{3: 0, 6: 3}","0,7999322982781629"
"(1,)","{2: 0, 3: 1}","{4: 1, 5: 2}","0,7653005061673792"
"(1,)","{2: 0, 3: 1}","{4: 1, 6: 3}","0,8116455747117767"
"(1,)","{2: 0, 3: 1}","{5: 2, 6: 3}","0,8748645990246453"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2}","0,8074466886496962"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 6: 3}","0,834466202135375"
"(1,)","{2: 0, 3: 1}","{3: 0, 5: 2, 6: 3}","0,8491413977408033"
"(1,)","{2: 0, 3: 1}","{4: 1, 5: 2, 6: 3}","0,786860007160759"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8331681312412209"
"(1,)","{2: 0, 4: 2}",{},"0,8453424734431599"
"(1,)","{2: 0, 4: 2}",{3: 0},"0,807845587995964"
"(1,)","{2: 0, 4: 2}",{4: 1},"0,7468141466751784"
"(1,)","{2: 0, 4: 2}",{5: 2},"0,7749916993690729"
"(1,)","{2: 0, 4: 2}",{6: 3},"0,839026104095033"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1}","0,7837645322058443"
"(1,)","{2: 0, 4: 2}","{3: 0, 5: 2}","0,8056294582610372"
"(1,)","{2: 0, 4: 2}","{3: 0, 6: 3}","0,7360063217206074"
"(1,)","{2: 0, 4: 2}","{4: 1, 5: 2}","0,7762085765570086"
"(1,)","{2: 0, 4: 2}","{4: 1, 6: 3}","0,8202384043265317"
"(1,)","{2: 0, 4: 2}","{5: 2, 6: 3}","0,8132712734216493"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2}","0,8336851728417599"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 6: 3}","0,7680045351473923"
"(1,)","{2: 0, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8023620300312029"
"(1,)","{2: 0, 4: 2}","{4: 1, 5: 2, 6: 3}","0,8256742364097709"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8130114625131236"
"(1,)","{2: 0, 5: 3}",{},"0,8088288904078379"
"(1,)","{2: 0, 5: 3}",{3: 0},"0,8130107205323082"
"(1,)","{2: 0, 5: 3}",{4: 1},"0,7641586955841903"
"(1,)","{2: 0, 5: 3}",{5: 2},"0,7103078309402058"
"(1,)","{2: 0, 5: 3}",{6: 3},"0,7439970616662347"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1}","0,8264254542450031"
"(1,)","{2: 0, 5: 3}","{3: 0, 5: 2}","0,8263419120561978"
"(1,)","{2: 0, 5: 3}","{3: 0, 6: 3}","0,8362231714391183"
"(1,)","{2: 0, 5: 3}","{4: 1, 5: 2}","0,8055886469420305"
"(1,)","{2: 0, 5: 3}","{4: 1, 6: 3}","0,787162350320245"
"(1,)","{2: 0, 5: 3}","{5: 2, 6: 3}","0,8346679327718884"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8012114012114012"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 6: 3}","0,7911217437533227"
"(1,)","{2: 0, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8112610390235698"
"(1,)","{2: 0, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8521706864564006"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8750506250506251"
"(1,)","{2: 0, 6: 4}",{},"0,7415398043275282"
"(1,)","{2: 0, 6: 4}",{3: 0},"0,790798535798802"
"(1,)","{2: 0, 6: 4}",{4: 1},"0,7805533498665923"
"(1,)","{2: 0, 6: 4}",{5: 2},"0,8142692041851706"
"(1,)","{2: 0, 6: 4}",{6: 3},"0,7372541401299415"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1}","0,8252753094858358"
"(1,)","{2: 0, 6: 4}","{3: 0, 5: 2}","0,8628140408871305"
"(1,)","{2: 0, 6: 4}","{3: 0, 6: 3}","0,8573499955422152"
"(1,)","{2: 0, 6: 4}","{4: 1, 5: 2}","0,8421506252168273"
"(1,)","{2: 0, 6: 4}","{4: 1, 6: 3}","0,8213824858806879"
"(1,)","{2: 0, 6: 4}","{5: 2, 6: 3}","0,7926004409861112"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8115543186971758"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8281777228982198"
"(1,)","{2: 0, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7844415556624468"
"(1,)","{2: 0, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8007874761912028"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8704511637430893"
"(1,)","{3: 1, 4: 2}",{},"0,7699343597087959"
