Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
"(1, 4)","{2: 0, 3: 1, 6: 4}","{3: 0, 6: 3}","0,8386152991794881"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2}","0,8496121672813404"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{4: 1, 6: 3}","0,8381705251270469"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{5: 2, 6: 3}","0,8524918171259637"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8142711616232374"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8298727152764422"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8615791857700978"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7954754383325812"
"(1, 4)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8150368678940108"
"(1, 4)","{2: 0, 4: 2, 5: 3}",{},"0,7643548514977085"
"(1, 4)","{2: 0, 4: 2, 5: 3}",{3: 0},"0,8323412690686196"
"(1, 4)","{2: 0, 4: 2, 5: 3}",{4: 1},"0,8089235154452545"
"(1, 4)","{2: 0, 4: 2, 5: 3}",{5: 2},"0,8081003852432423"
"(1, 4)","{2: 0, 4: 2, 5: 3}",{6: 3},"0,8225451937010791"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8032069517783802"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2}","0,7861273187360143"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8317404715802885"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8033843421715275"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{4: 1, 6: 3}","0,7928137025881387"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8351275230057552"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8116180626608872"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,7869941652550351"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8339970555760031"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8214365089301151"
"(1, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8595020437004555"
"(1, 4)","{2: 0, 4: 2, 6: 4}",{},"0,8443581230799275"
"(1, 4)","{2: 0, 4: 2, 6: 4}",{3: 0},"0,8641942518634248"
"(1, 4)","{2: 0, 4: 2, 6: 4}",{4: 1},"0,8171887119092087"
"(1, 4)","{2: 0, 4: 2, 6: 4}",{5: 2},"0,8308999489123714"
"(1, 4)","{2: 0, 4: 2, 6: 4}",{6: 3},"0,766809287476172"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8484278033365493"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8611136232188865"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8577958447785188"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8401165112723968"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8315846461482291"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8359954940994497"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8242738214166785"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8150368678940108"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8524760517895531"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7755642853387213"
"(1, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8475894281157439"
"(1, 4)","{2: 0, 5: 3, 6: 4}",{},"0,8746619234424113"
"(1, 4)","{2: 0, 5: 3, 6: 4}",{3: 0},"0,799981178242048"
"(1, 4)","{2: 0, 5: 3, 6: 4}",{4: 1},"0,8008872080300652"
"(1, 4)","{2: 0, 5: 3, 6: 4}",{5: 2},"0,803422767708482"
"(1, 4)","{2: 0, 5: 3, 6: 4}",{6: 3},"0,8573460047634615"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8301361593514297"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8496611891073655"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7956377957881718"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8059864947082992"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8395747475031363"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8244588744588744"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7821009878152736"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8065097809458711"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8121796448262135"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8830671398994381"
"(1, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7962605745214442"
"(1, 4)","{3: 1, 4: 2, 5: 3}",{},"0,8328879005570736"
"(1, 4)","{3: 1, 4: 2, 5: 3}",{3: 0},"0,8285804671518957"
"(1, 4)","{3: 1, 4: 2, 5: 3}",{4: 1},"0,8151740354747874"
"(1, 4)","{3: 1, 4: 2, 5: 3}",{5: 2},"0,8362171771782757"
"(1, 4)","{3: 1, 4: 2, 5: 3}",{6: 3},"0,7904979840906615"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,7837406985575266"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,852681206261769"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,799135416180202"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8390050777268823"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8431963024444229"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8389812192819711"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8025303017784221"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8069235957107811"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8092263190661361"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8392744098007257"
"(1, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8483061452005553"
"(1, 4)","{3: 1, 4: 2, 6: 4}",{},"0,8222455725234411"
"(1, 4)","{3: 1, 4: 2, 6: 4}",{3: 0},"0,8398863858164284"
"(1, 4)","{3: 1, 4: 2, 6: 4}",{4: 1},"0,8238046414738145"
"(1, 4)","{3: 1, 4: 2, 6: 4}",{5: 2},"0,8353076312376738"
"(1, 4)","{3: 1, 4: 2, 6: 4}",{6: 3},"0,8266328909186053"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8266328909186053"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,7974943004037479"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8736301793444651"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8328879005570736"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8232644548434023"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8287343091690919"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8447222329456985"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7880779022655453"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8455451565977883"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8242898647246472"
"(1, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8165816998736252"
"(1, 4)","{3: 1, 5: 3, 6: 4}",{},"0,7948922990939797"
"(1, 4)","{3: 1, 5: 3, 6: 4}",{3: 0},"0,8512748905230109"
"(1, 4)","{3: 1, 5: 3, 6: 4}",{4: 1},"0,8043223443223443"
"(1, 4)","{3: 1, 5: 3, 6: 4}",{5: 2},"0,823011085024815"
"(1, 4)","{3: 1, 5: 3, 6: 4}",{6: 3},"0,8568834010676155"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8347936524628254"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8256976759755447"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,838596165739023"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8213234384662955"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7927915025659387"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8399103152486612"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8477152029620157"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8480982785330612"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8155179972950007"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8424634371839341"
"(1, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8324519340308815"
"(1, 4)","{4: 2, 5: 3, 6: 4}",{},"0,8366093366093368"
"(1, 4)","{4: 2, 5: 3, 6: 4}",{3: 0},"0,853614480757338"
"(1, 4)","{4: 2, 5: 3, 6: 4}",{4: 1},"0,809789068945656"
"(1, 4)","{4: 2, 5: 3, 6: 4}",{5: 2},"0,8406053011316169"
"(1, 4)","{4: 2, 5: 3, 6: 4}",{6: 3},"0,8289060563496654"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,830704898816354"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8022345908060193"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8380192238838856"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8375353218210362"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7813520815024575"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8222114291941033"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8308839389878946"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8432019108710839"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8188311688311689"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8334013605442178"
"(1, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8207193808697568"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{},"0,7856023240135697"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{3: 0},"0,860254031682603"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{4: 1},"0,8480655129110354"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{5: 2},"0,863099344555893"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{6: 3},"0,8481689970888577"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8121186226449385"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,8342151447414604"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8109273749025301"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,7470359867875395"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8149131820560391"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8299323175099572"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7981599962639517"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,7794471886037757"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,7924191430958348"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8723479847930689"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8349288806431663"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{},"0,8061255296953238"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{3: 0},"0,8629681912290609"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{4: 1},"0,8246963402915851"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{5: 2},"0,8739831596974453"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{6: 3},"0,8451192030475918"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,79570905285191"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8093294307783341"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,812852571858783"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8504651663036757"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8597972203235361"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,7810321116172702"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8484369830711292"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8020172374209641"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8487585706219247"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8417774771812041"
"(1, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8772351690121727"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{},"0,8054466237696051"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{3: 0},"0,8308391222676936"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{4: 1},"0,8625510227667796"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{5: 2},"0,7598017410047485"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{6: 3},"0,8231207497961339"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8194186765615338"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8483637505755367"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,82628897235169"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7849031670084302"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7792101893965249"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8662586044733135"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8201564793130665"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7921264064121206"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8005210862353719"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,867190823114168"
"(1, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8653981654360386"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{},"0,8171017170690266"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8619804970736649"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8011366411366412"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{5: 2},"0,819071855462833"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8273271173271173"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8298727152764422"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,812477212228765"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8191190143625581"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,840070881499453"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8621093192521766"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8560805658221521"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8171589308235271"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8233122331520502"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,814541497150193"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8630514413123109"
"(1, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8268102073365232"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8657583399492521"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8380558539205155"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8019092686761858"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8564379134474575"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8257789829218402"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8042149329367374"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8350525664811378"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7959132930561503"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8584911161570201"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8344829464966764"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8660386752835265"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8481195227536691"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,781339449008622"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8005419392637438"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7721071721071721"
"(1, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8167048054919909"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8160335904696806"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8101907699652061"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8582493928835392"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8196885069817401"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8327520098948671"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7817107704325749"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8571974289744324"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8522312908230513"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8358259284575074"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,848654739615838"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8148655720084292"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8071615149482139"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8293284975893672"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7920146922925609"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8721695688174451"
"(1, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8205453026505659"
"(1, 5)",{},{},"0,7656422156643298"
"(1, 5)",{},{3: 0},"0,7950271641837512"
"(1, 5)",{},{4: 1},"0,801772930494735"
"(1, 5)",{},{5: 2},"0,860411078515034"
"(1, 5)",{},{6: 3},"0,8386856190450542"
"(1, 5)",{},"{3: 0, 4: 1}","0,7823390894819466"
"(1, 5)",{},"{3: 0, 5: 2}","0,8305644069822545"
"(1, 5)",{},"{3: 0, 6: 3}","0,8327448741734456"
"(1, 5)",{},"{4: 1, 5: 2}","0,8119115184332575"
"(1, 5)",{},"{4: 1, 6: 3}","0,8049634575950364"
"(1, 5)",{},"{5: 2, 6: 3}","0,8535936271741899"
"(1, 5)",{},"{3: 0, 4: 1, 5: 2}","0,8623567682801133"
"(1, 5)",{},"{3: 0, 4: 1, 6: 3}","0,8398325716095751"
"(1, 5)",{},"{3: 0, 5: 2, 6: 3}","0,7998268398268399"
"(1, 5)",{},"{4: 1, 5: 2, 6: 3}","0,7982195607596067"
"(1, 5)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8597565995081523"
"(1, 5)",{2: 0},{},"0,8578971343467952"
"(1, 5)",{2: 0},{3: 0},"0,7966133980579208"
"(1, 5)",{2: 0},{4: 1},"0,8348499453762612"
"(1, 5)",{2: 0},{5: 2},"0,7916798887387123"
"(1, 5)",{2: 0},{6: 3},"0,8187216292479451"
"(1, 5)",{2: 0},"{3: 0, 4: 1}","0,8053801652199822"
"(1, 5)",{2: 0},"{3: 0, 5: 2}","0,815301296720061"
"(1, 5)",{2: 0},"{3: 0, 6: 3}","0,8192738312875614"
"(1, 5)",{2: 0},"{4: 1, 5: 2}","0,8008538829591461"
"(1, 5)",{2: 0},"{4: 1, 6: 3}","0,8332497730013257"
"(1, 5)",{2: 0},"{5: 2, 6: 3}","0,7853015514506198"
"(1, 5)",{2: 0},"{3: 0, 4: 1, 5: 2}","0,8831315282919904"
"(1, 5)",{2: 0},"{3: 0, 4: 1, 6: 3}","0,8363447079236553"
"(1, 5)",{2: 0},"{3: 0, 5: 2, 6: 3}","0,8223640127987955"
"(1, 5)",{2: 0},"{4: 1, 5: 2, 6: 3}","0,8528901070917879"
"(1, 5)",{2: 0},"{3: 0, 4: 1, 5: 2, 6: 3}","0,842017692452475"
"(1, 5)",{3: 1},{},"0,7949094764884238"
"(1, 5)",{3: 1},{3: 0},"0,8364016935445507"
"(1, 5)",{3: 1},{4: 1},"0,8323275221019583"
"(1, 5)",{3: 1},{5: 2},"0,8501824389696244"
"(1, 5)",{3: 1},{6: 3},"0,8068934384723858"
"(1, 5)",{3: 1},"{3: 0, 4: 1}","0,8333210649000122"
"(1, 5)",{3: 1},"{3: 0, 5: 2}","0,8480900868772724"
"(1, 5)",{3: 1},"{3: 0, 6: 3}","0,874888444888445"
"(1, 5)",{3: 1},"{4: 1, 5: 2}","0,8396820935732151"
"(1, 5)",{3: 1},"{4: 1, 6: 3}","0,8656566856566856"
"(1, 5)",{3: 1},"{5: 2, 6: 3}","0,827965487965488"
"(1, 5)",{3: 1},"{3: 0, 4: 1, 5: 2}","0,8008546493280067"
"(1, 5)",{3: 1},"{3: 0, 4: 1, 6: 3}","0,8293753865182437"
"(1, 5)",{3: 1},"{3: 0, 5: 2, 6: 3}","0,7954971910512938"
"(1, 5)",{3: 1},"{4: 1, 5: 2, 6: 3}","0,8248894964684439"
"(1, 5)",{3: 1},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8184529755958329"
"(1, 5)",{4: 2},{},"0,8670587185152668"
"(1, 5)",{4: 2},{3: 0},"0,8458544774334247"
"(1, 5)",{4: 2},{4: 1},"0,8131229384426316"
"(1, 5)",{4: 2},{5: 2},"0,851666220888189"
"(1, 5)",{4: 2},{6: 3},"0,8104541657173236"
"(1, 5)",{4: 2},"{3: 0, 4: 1}","0,78958720759963"
"(1, 5)",{4: 2},"{3: 0, 5: 2}","0,8886105145338595"
"(1, 5)",{4: 2},"{3: 0, 6: 3}","0,8040474813407145"
"(1, 5)",{4: 2},"{4: 1, 5: 2}","0,8378231524572989"
"(1, 5)",{4: 2},"{4: 1, 6: 3}","0,7977960712056823"
"(1, 5)",{4: 2},"{5: 2, 6: 3}","0,8095723832127408"
"(1, 5)",{4: 2},"{3: 0, 4: 1, 5: 2}","0,8179498555274953"
"(1, 5)",{4: 2},"{3: 0, 4: 1, 6: 3}","0,811688083083964"
"(1, 5)",{4: 2},"{3: 0, 5: 2, 6: 3}","0,8819810624158452"
"(1, 5)",{4: 2},"{4: 1, 5: 2, 6: 3}","0,8229441217313072"
"(1, 5)",{4: 2},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8212110035731656"
"(1, 5)",{5: 3},{},"0,8430131739456531"
